ExpenditureKey,ThaiExpenditureName,EnglishExpenditureName,ExpenditureGroup1Key,ThaiExpenditureGroup1Name,EnglishExpenditureGroup1Name,ExpenditureGroup2Key,ThaiExpenditureGroup2Name,EnglishExpenditureGroup2Name,ExpenditureGroup3Key,ThaiExpenditureGroup3Name,EnglishExpenditureGroup3Name,ExpenditureGroup4Key,ThaiExpenditureGroup4Name,EnglishExpenditureGroup4Name,ExpenditureGroup5Key,ThaiExpenditureGroup5Name,EnglishExpenditureGroup5Name
EG5401A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (ตัวเงิน),Public hospital (cash),EG5401A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (ตัวเงิน),Public hospital (cash),EG54A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (ตัวเงิน),Traditional healer/ Herbal treatment massage (cash),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG5401BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (สิ่งของ),Public hospital (in-kind),EG5401BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (สิ่งของ),Public hospital (in-kind),EG54BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (สิ่งของ),Traditional healer/ Herbal treatment massage (in-kind),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG5402A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (ตัวเงิน),Private hospital (cash),EG5402A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (ตัวเงิน),Private hospital (cash),EG54A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (ตัวเงิน),Traditional healer/ Herbal treatment massage (cash),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG5402BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (สิ่งของ),Private hospital (in-kind),EG5402BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (สิ่งของ),Private hospital (in-kind),EG54BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (สิ่งของ),Traditional healer/ Herbal treatment massage (in-kind),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG5403A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (ตัวเงิน),other hospital (cash),EG5403A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (ตัวเงิน),other hospital (cash),EG54A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (ตัวเงิน),Traditional healer/ Herbal treatment massage (cash),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG5403BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (สิ่งของ),other hospital (in-kind),EG5403BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร (สิ่งของ),other hospital (in-kind),EG54BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (สิ่งของ),Traditional healer/ Herbal treatment massage (in-kind),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG54A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (ตัวเงิน),Traditional healer/ Herbal treatment massage (cash),EG54A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (ตัวเงิน),Traditional healer/ Herbal treatment massage (cash),EG54A,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (ตัวเงิน),Traditional healer/ Herbal treatment massage (cash),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG54BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (สิ่งของ),Traditional healer/ Herbal treatment massage (in-kind),EG54BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (สิ่งของ),Traditional healer/ Herbal treatment massage (in-kind),EG54BC,ค่ารักษาแบบพื้นบ้าน/สมุนไพร หรือ (สิ่งของ),Traditional healer/ Herbal treatment massage (in-kind),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG5501A,ถอนฟัน (ตัวเงิน),Tooth extraction (cash),EG5501A,ถอนฟัน (ตัวเงิน),Tooth extraction (cash),EG55A,ค่าตรวจรักษาฟันที่คลินิกทันตกรรม (ตัวเงิน),Dental clinic (cash),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG5501BC,ถอนฟัน (สิ่งของ),Tooth extraction (in-kind),EG5501BC,ถอนฟัน (สิ่งของ),Tooth extraction (in-kind),EG55BC,ค่าตรวจรักษาฟันที่คลินิกทันตกรรม (สิ่งของ),Dental clinic (in-kind),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG5502A,ค่าอุดฟัน (ตัวเงิน),The fillings (cash),EG5502A,ค่าอุดฟัน (ตัวเงิน),The fillings (cash),EG55A,ค่าตรวจรักษาฟันที่คลินิกทันตกรรม (ตัวเงิน),Dental clinic (cash),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
EG5502BC,ค่าอุดฟัน (สิ่งของ),The fillings (in-kind),EG5502BC,ค่าอุดฟัน (สิ่งของ),The fillings (in-kind),EG55BC,ค่าตรวจรักษาฟันที่คลินิกทันตกรรม (สิ่งของ),Dental clinic (in-kind),EGA_702,ค่ารักษาพยาบาล (คนไข้นอก),Medical expenses (outpatient),EGA_7,ค่าเวชภัณฑ์และค่าตรวจรักษาพยาบาล,Medical and health care,EGA,ค่าใช้จ่ายอุปโภคบริโภคของครัวเรือน,Consumption expenditures
