ExpenditureKey,ThaiExpenditureName,EnglishExpenditureName,ExpenditureGroup1Key,ThaiExpenditureGroup1Name,EnglishExpenditureGroup1Name,ExpenditureGroup2Key,ThaiExpenditureGroup2Name,EnglishExpenditureGroup2Name,ExpenditureGroup3Key,ThaiExpenditureGroup3Name,EnglishExpenditureGroup3Name,ExpenditureGroup4Key,ThaiExpenditureGroup4Name,EnglishExpenditureGroup4Name
EF13_302BC,ข้าวผัด (สิ่งของ),Dinner: Fried rice (in-kind),EF13_3BC,อาหารเย็น (สิ่งของ),Dinner (in-kind),EF13BC,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (สิ่งของ),Food and Non-alcoholic beverages (Consumed away from home) (in-kind),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_303A,ผัดซีอิ๊ว/ราดหน้า (ตัวเงิน),Dinner: Fried stir noodles with soy sauce / (cash),EF13_3A,อาหารเย็น (ตัวเงิน),Dinner (cash),EF13A,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (ตัวเงิน),Food and Non-alcoholic beverages (Consumed away from home) (cash),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_303BC,ผัดซีอิ๊ว/ราดหน้า (สิ่งของ),Dinner: Fried stir noodles with soy sauce / (in-kind),EF13_3BC,อาหารเย็น (สิ่งของ),Dinner (in-kind),EF13BC,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (สิ่งของ),Food and Non-alcoholic beverages (Consumed away from home) (in-kind),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_304A,ข้าวหมูแดง/หมูกรอบ/ข้าวมันไก่ (ตัวเงิน),Dinner: Red pork rice / crispy pork / rice steamed (cash),EF13_3A,อาหารเย็น (ตัวเงิน),Dinner (cash),EF13A,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (ตัวเงิน),Food and Non-alcoholic beverages (Consumed away from home) (cash),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_304BC,ข้าวหมูแดง/หมูกรอบ/ข้าวมันไก่ (สิ่งของ),Dinner: Red pork rice / crispy pork / rice steamed (in-kind),EF13_3BC,อาหารเย็น (สิ่งของ),Dinner (in-kind),EF13BC,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (สิ่งของ),Food and Non-alcoholic beverages (Consumed away from home) (in-kind),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_305A,ส้มตำ (ตัวเงิน),Dinner: Green papaya salad (cash),EF13_3A,อาหารเย็น (ตัวเงิน),Dinner (cash),EF13A,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (ตัวเงิน),Food and Non-alcoholic beverages (Consumed away from home) (cash),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_305BC,ส้มตำ (สิ่งของ),Dinner: Green papaya salad (in-kind),EF13_3BC,อาหารเย็น (สิ่งของ),Dinner (in-kind),EF13BC,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (สิ่งของ),Food and Non-alcoholic beverages (Consumed away from home) (in-kind),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_306A,ยำประเภทต่าง ๆ (ตัวเงิน),Dinner: Various spicy salad (cash),EF13_3A,อาหารเย็น (ตัวเงิน),Dinner (cash),EF13A,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (ตัวเงิน),Food and Non-alcoholic beverages (Consumed away from home) (cash),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_306BC,ยำประเภทต่าง ๆ (สิ่งของ),Dinner: Various spicy salad (in-kind),EF13_3BC,อาหารเย็น (สิ่งของ),Dinner (in-kind),EF13BC,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (สิ่งของ),Food and Non-alcoholic beverages (Consumed away from home) (in-kind),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_307A,กับข้าวสำเร็จรูป (แกงถุง) (ตัวเงิน),Dinner: Curry bag (cash),EF13_3A,อาหารเย็น (ตัวเงิน),Dinner (cash),EF13A,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (ตัวเงิน),Food and Non-alcoholic beverages (Consumed away from home) (cash),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_307BC,กับข้าวสำเร็จรูป (แกงถุง) (สิ่งของ),Dinner: Curry bag (in-kind),EF13_3BC,อาหารเย็น (สิ่งของ),Dinner (in-kind),EF13BC,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (สิ่งของ),Food and Non-alcoholic beverages (Consumed away from home) (in-kind),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF13_308A,ก๋วยเตี๋ยว/บะหมี่ (ตัวเงิน),Dinner: Noodles (cash),EF13_3A,อาหารเย็น (ตัวเงิน),Dinner (cash),EF13A,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์ (บริโภคนอกบ้าน) (ตัวเงิน),Food and Non-alcoholic beverages (Consumed away from home) (cash),EF_12,อาหารและเครื่องดื่มที่ไม่มีแอลกอฮอล์,Food and non-alcoholic beverages (consumed away from home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
